version,instance,machine,search_method,triangulation_opts,initial_solution_id,solution_size,overlapping_polygons,cover_time,solution_time,overlapping_polygons_time,total_time,seed,enable_scaling
0.1.6,maze_79_50_05_005,fabio-ThinkPad,bfs,pq0a6,,the solution covers more area than the instance.,,0.3855288028717041,0.0005605220794677734,,0.3866705894470215,1,True
0.1.6,fpg-poly_0000000020_h2,fabio-ThinkPad,bfs,pq0a6,,18,1,0.10210490226745605,0.0009603500366210938,0.023929119110107422,0.10373044013977051,1,True
0.1.6,maze_134_50_01_01,fabio-ThinkPad,bfs,pq0a6,,the solution covers more area than the instance.,,0.5713446140289307,0.0015845298767089844,,0.5736160278320312,1,True
0.1.6,srpg_iso_mc0000266,fabio-ThinkPad,bfs,pq0a6,,125,16,0.6541109085083008,0.0032880306243896484,0.622910737991333,0.6584978103637695,1,True
0.1.6,maze_184_50_001_005,fabio-ThinkPad,bfs,pq0a6,,"the union of the polygons leaves uncovered some area of volume 1.4210854715202004e-13 at or near point (44.0, 90.0)",,0.8227927684783936,0.0010085105895996094,,0.8245849609375,1,True
0.1.6,srpg_iso_mc0000261,fabio-ThinkPad,bfs,pq0a6,,125,12,0.7680013179779053,0.002292633056640625,0.5564272403717041,0.7710509300231934,1,True
0.1.6,ccheese142,fabio-ThinkPad,bfs,pq0a6,,the solution covers more area than the instance.,,0.9511003494262695,0.0019440650939941406,,0.9540135860443115,1,True
0.1.6,srpg_iso_aligned_mc0000286,fabio-ThinkPad,bfs,pq0a6,,"the union of the polygons leaves uncovered some area of volume 3.552713678800501e-14 at or near point (11.0, 41.0)",,0.7349636554718018,0.002205371856689453,,0.7381510734558105,1,True
0.1.6,srpg_octa_mc0000297,fabio-ThinkPad,bfs,pq0a6,,"the union of the polygons leaves uncovered some area of volume 1.1472304587793282e-14 at or near point (4.0, 9.0)",,0.6461076736450195,0.001924753189086914,,0.6489152908325195,1,True
0.1.6,srpg_octa_mc0000322,fabio-ThinkPad,bfs,pq0a6,,"the union of the polygons leaves uncovered some area of volume 6.217248937900869e-15 at or near point (4.0, 23.0)",,0.7174680233001709,0.0020682811737060547,,0.7206380367279053,1,True
0.1.6,srpg_iso_aligned_mc0000451,fabio-ThinkPad,bfs,pq0a6,,"the union of the polygons leaves uncovered some area of volume 7.105427357601002e-15 at or near point (3.0, 13.0)",,1.0861790180206299,0.0031037330627441406,,1.0904285907745361,1,True
0.1.6,ccheese194,fabio-ThinkPad,bfs,pq0a6,,the solution covers more area than the instance.,,1.5468177795410156,0.0024852752685546875,,1.5506858825683594,1,True
0.1.6,cheese163,fabio-ThinkPad,bfs,pq0a6,,the solution covers more area than the instance.,,1.174896240234375,0.0021800994873046875,,1.1779541969299316,1,True
0.1.6,srpg_mc0000506,fabio-ThinkPad,bfs,pq0a6,,the solution covers more area than the instance.,,1.3852791786193848,0.0044748783111572266,,1.391172170639038,1,True
0.1.6,ccheese234,fabio-ThinkPad,bfs,pq0a6,,the solution covers more area than the instance.,,2.0013675689697266,0.0033185482025146484,,2.0060434341430664,1,True
0.1.6,srpg_iso_aligned_mc0000624,fabio-ThinkPad,bfs,pq0a6,,249,27,1.9348945617675781,0.00430607795715332,2.210533857345581,1.9408516883850098,1,True
0.1.6,cheese225,fabio-ThinkPad,bfs,pq0a6,,the solution covers more area than the instance.,,1.7201728820800781,0.0029151439666748047,,1.7243952751159668,1,True
0.1.6,srpg_iso_aligned_mc0000609,fabio-ThinkPad,bfs,pq0a6,,"the union of the polygons leaves uncovered some area of volume 1.4210854715202004e-14 at or near point (1.0, 62.0)",,2.348284959793091,0.00582432746887207,,2.355945110321045,1,True
0.1.6,cheese271,fabio-ThinkPad,bfs,pq0a6,,the solution covers more area than the instance.,,2.4182474613189697,0.003572225570678711,,2.4232382774353027,1,True
0.1.6,ccheese282,fabio-ThinkPad,bfs,pq0a6,,the solution covers more area than the instance.,,2.771270751953125,0.003846883773803711,,2.7768330574035645,1,True
